Serial Number:20937871 --

"Date Time, GMT -0500","Temp, (*C)","Intensity, ( lux)","Button Down","Button Up","Host Connect","EOF"
2022-02-23 11:21:00,20.20,"81,695", , , , 
2022-02-23 11:22:00,20.20,"81,756", , , , 
2022-02-23 11:23:00,20.25,"81,838", , , , 
2022-02-23 11:24:00,20.29,"81,695", , , , 
2022-02-23 11:25:00,20.33,"81,695", , , , 
2022-02-23 11:26:00,20.33,"81,838", , , , 
2022-02-23 11:27:00,20.33,"81,838", , , , 
2022-02-23 11:28:00,20.37,"81,797", , , , 
2022-02-23 11:29:00,20.42,"81,797", , , , 
2022-02-23 11:30:00,20.42,"81,797", , , , 
2022-02-23 11:31:00,20.37,"81,797", , , , 
2022-02-23 11:32:00,20.46,"81,879", , , , 
2022-02-23 11:33:00,20.46,"81,859", , , , 
2022-02-23 11:34:00,20.50,"81,838", , , , 
2022-02-23 11:35:00,20.50,"81,756", , , , 
2022-02-23 11:36:00,20.59,"81,715", , , , 
2022-02-23 11:37:00,20.59,"81,920", , , , 
2022-02-23 11:38:00,20.55,"81,879", , , , 
2022-02-23 11:39:00,20.63,"81,777", , , , 
2022-02-23 11:40:00,20.59,"81,838", , , , 
2022-02-23 11:41:00,20.63,"81,879", , , , 
2022-02-23 11:42:00,20.68,"81,756", , , , 
2022-02-23 11:43:00,20.68,"81,777", , , , 
2022-02-23 11:44:00,20.63,"81,859", , , , 
2022-02-23 11:45:00,20.68,"81,879", , , , 
2022-02-23 11:46:00,20.72,"81,715", , , , 
2022-02-23 11:47:00,20.76,"81,777", , , , 
2022-02-23 11:48:00,20.76,"81,633", , , , 
2022-02-23 11:49:00,20.76,"81,859", , , , 
2022-02-23 11:50:00,20.80,"81,695", , , , 
2022-02-23 11:51:00,20.80,"81,838", , , , 
2022-02-23 11:52:00,20.80,"81,859", , , , 
2022-02-23 11:53:00,20.80,"81,715", , , , 
2022-02-23 11:54:00,20.80,"81,859", , , , 
2022-02-23 11:55:00,20.85,"81,777", , , , 
2022-02-23 11:56:00,20.89,"81,777", , , , 
2022-02-23 11:57:00,20.89,"81,838", , , , 
2022-02-23 11:58:00,20.93,"81,797", , , , 
2022-02-23 11:59:00,20.93,"81,777", , , , 
2022-02-23 12:00:00,20.93,"81,940", , , , 
2022-02-23 12:01:00,20.93,"81,633", , , , 
2022-02-23 12:02:00,20.98,"81,838", , , , 
2022-02-23 12:03:00,20.98,"81,859", , , , 
2022-02-23 12:04:00,21.02,"81,674", , , , 
2022-02-23 12:05:00,21.02,"81,879", , , , 
2022-02-23 12:06:00,21.02,"81,859", , , , 
2022-02-23 12:07:00,21.06,"81,859", , , , 
2022-02-23 12:08:00,21.06,"81,920", , , , 
2022-02-23 12:09:00,21.10,"81,940", , , , 
2022-02-23 12:10:00,21.15,"81,920", , , , 
2022-02-23 12:11:00,21.10,"81,797", , , , 
2022-02-23 12:12:00,21.10,"81,838", , , , 
2022-02-23 12:13:00,21.15,"81,715", , , , 
2022-02-23 12:14:00,21.15,"81,633", , , , 
2022-02-23 12:15:00,21.15,"81,715", , , , 
2022-02-23 12:16:00,21.19,"81,797", , , , 
2022-02-23 12:17:00,21.23,"81,920", , , , 
2022-02-23 12:18:00,21.23,"81,940", , , , 
2022-02-23 12:19:00,21.23,"81,859", , , , 
2022-02-23 12:20:00,21.28,"81,715", , , , 
2022-02-23 12:21:00,21.28,"81,838", , , , 
2022-02-23 12:22:00,21.32,"81,920", , , , 
2022-02-23 12:23:00,21.28,"81,797", , , , 
2022-02-23 12:24:00,21.28,"81,388", , , , 
2022-02-23 12:25:00,21.36,"81,940", , , , 
2022-02-23 12:26:00,21.36,"82,022", , , , 
2022-02-23 12:27:00,21.36,"81,797", , , , 
2022-02-23 12:28:00,21.40,"81,777", , , , 
2022-02-23 12:29:00,21.40,"81,838", , , , 
2022-02-23 12:30:00,21.40,"81,961", , , , 
2022-02-23 12:31:00,21.45,"81,777", , , , 
2022-02-23 12:32:00,21.45,"81,940", , , , 
2022-02-23 12:33:00,21.45,"82,002", , , , 
2022-02-23 12:34:00,21.45,"81,940", , , , 
2022-02-23 12:35:00,21.45,"81,777", , , , 
2022-02-23 12:36:00,21.49,"81,859", , , , 
2022-02-23 12:37:00,21.49,"81,695", , , , 
2022-02-23 12:38:00,21.53,"81,756", , , , 
2022-02-23 12:39:00,21.53,"81,879", , , , 
2022-02-23 12:40:00,21.49,"81,859", , , , 
2022-02-23 12:41:00,21.49,"81,879", , , , 
2022-02-23 12:42:00,21.53,"82,022", , , , 
2022-02-23 12:43:00,21.58,"81,859", , , , 
2022-02-23 12:44:00,21.58,"81,920", , , , 
2022-02-23 12:45:00,21.58,"81,940", , , , 
2022-02-23 12:46:00,21.58,"81,940", , , , 
2022-02-23 12:47:00,21.62,"81,469", , , , 
2022-02-23 12:48:00,21.58,"81,469", , , , 
2022-02-23 12:49:00,21.62,"81,940", , , , 
2022-02-23 12:50:00,21.66,"81,859", , , , 
2022-02-23 12:51:00,21.66,"81,592", , , , 
2022-02-23 12:52:00,21.66,"82,002", , , , 
2022-02-23 12:53:00,21.62,"81,859", , , , 
2022-02-23 12:54:00,21.66,"81,879", , , , 
2022-02-23 12:55:00,21.70,"81,961", , , , 
2022-02-23 12:56:00,21.70,"81,859", , , , 
2022-02-23 12:57:00,21.70,"81,859", , , , 
2022-02-23 12:58:00,21.75,"82,043", , , , 
2022-02-23 12:59:00,21.75,"81,777", , , , 
2022-02-23 13:00:00,21.75,"81,838", , , , 
2022-02-23 13:01:00,21.75,"81,797", , , , 
2022-02-23 13:02:00,21.75,"81,777", , , , 
2022-02-23 13:03:00,21.79,"81,859", , , , 
2022-02-23 13:04:00,21.83,"81,756", , , , 
2022-02-23 13:05:00,21.83,"81,920", , , , 
2022-02-23 13:06:00,21.83,"81,879", , , , 
2022-02-23 13:07:00,21.83,"81,859", , , , 
2022-02-23 13:08:00,21.83,"81,859", , , , 
2022-02-23 13:09:00,21.88,"81,940", , , , 
2022-02-23 13:10:00,21.83,"81,859", , , , 
2022-02-23 13:11:00,21.83,"81,797", , , , 
2022-02-23 13:12:00,21.88,"81,879", , , , 
2022-02-23 13:13:00,21.88,"81,879", , , , 
2022-02-23 13:14:00,21.88,"81,838", , , , 
2022-02-23 13:15:00,21.88,"81,920", , , , 
2022-02-23 13:16:00,21.96,"82,002", , , , 
2022-02-23 13:17:00,21.92,"81,142", , , , 
2022-02-23 13:18:00,21.92,"81,838", , , , 
2022-02-23 13:19:00,21.96,"81,920", , , , 
2022-02-23 13:20:00,21.96,"81,797", , , , 
2022-02-23 13:21:00,21.96,"81,920", , , , 
2022-02-23 13:22:00,21.96,"81,961", , , , 
2022-02-23 13:23:00,21.96,"81,797", , , , 
2022-02-23 13:24:00,22.01,"81,879", , , , 
2022-02-23 13:25:00,22.01,"82,002", , , , 
2022-02-23 13:26:00,22.01,"81,961", , , , 
2022-02-23 13:27:00,22.01,"81,920", , , , 
2022-02-23 13:28:00,22.01,"81,940", , , , 
2022-02-23 13:29:00,22.05,"81,777", , , , 
2022-02-23 13:30:00,22.05,"81,838", , , , 
2022-02-23 13:31:00,22.05,"82,104", , , , 
2022-02-23 13:32:00,22.09,"82,022", , , , 
2022-02-23 13:33:00,22.05,"82,002", , , , 
2022-02-23 13:34:00,22.09,"81,859", , , , 
2022-02-23 13:35:00,22.05,"82,022", , , , 
2022-02-23 13:36:00,22.09,"81,838", , , , 
2022-02-23 13:37:00,22.09,"81,859", , , , 
2022-02-23 13:38:00,22.13,"81,961", , , , 
2022-02-23 13:39:00,22.13,"81,940", , , , 
2022-02-23 13:40:00,22.13,"82,022", , , , 
2022-02-23 13:41:00,22.13,"81,879", , , , 
2022-02-23 13:42:00,22.13,"82,043", , , , 
2022-02-23 13:43:00,22.18,"81,961", , , , 
2022-02-23 13:44:00,22.13,"81,920", , , , 
2022-02-23 13:45:00,22.18,"81,920", , , , 
2022-02-23 13:46:00,22.18,"82,002", , , , 
2022-02-23 13:47:00,22.22,"81,879", , , , 
2022-02-23 13:48:00,22.22,"81,879", , , , 
2022-02-23 13:49:00,22.22,"81,961", , , , 
2022-02-23 13:50:00,22.18,"81,940", , , , 
2022-02-23 13:51:00,22.22,"81,961", , , , 
2022-02-23 13:52:00,22.22,"81,879", , , , 
2022-02-23 13:53:00,22.26,"81,961", , , , 
2022-02-23 13:54:00,22.22,"82,002", , , , 
2022-02-23 13:55:00,22.26,"81,920", , , , 
2022-02-23 13:56:00,22.26,"81,715", , , , 
2022-02-23 13:57:00,22.22,"81,879", , , , 
2022-02-23 13:58:00,22.22,"81,920", , , , 
2022-02-23 13:59:00,22.26,"82,002", , , , 
2022-02-23 14:00:00,22.26,"81,674", , , , 
2022-02-23 14:01:00,22.26,"81,879", , , , 
2022-02-23 14:02:00,22.31,"81,940", , , , 
2022-02-23 14:03:00,22.31,"81,859", , , , 
2022-02-23 14:04:00,22.31,"81,879", , , , 
2022-02-23 14:05:00,22.35,"81,961", , , , 
2022-02-23 14:06:00,22.31,"82,043", , , , 
2022-02-23 14:07:00,22.35,"81,879", , , , 
2022-02-23 14:08:00,22.26,"81,920", , , , 
2022-02-23 14:09:00,22.35,"81,920", , , , 
2022-02-23 14:10:00,22.35,"81,797", , , , 
2022-02-23 14:11:00,22.31,"81,940", , , , 
2022-02-23 14:12:00,22.35,"82,022", , , , 
2022-02-23 14:13:00,22.35,"81,961", , , , 
2022-02-23 14:14:00,22.35,"81,859", , , , 
2022-02-23 14:15:00,22.35,"81,879", , , , 
2022-02-23 14:16:00,22.35,"81,695", , , , 
2022-02-23 14:17:00,22.35,"81,961", , , , 
2022-02-23 14:18:00,22.39,"81,961", , , , 
2022-02-23 14:19:00,22.39,"81,879", , , , 
2022-02-23 14:20:00,22.43,"82,002", , , , 
2022-02-23 14:21:00,22.39,"81,797", , , , 
2022-02-23 14:22:00,22.43,"81,940", , , , 
2022-02-23 14:23:00,22.43,"81,920", , , , 
2022-02-23 14:24:00,22.39,"81,859", , , , 
2022-02-23 14:25:00,22.43,"82,022", , , , 
2022-02-23 14:26:00,22.43,"81,879", , , , 
2022-02-23 14:27:00,22.43,"81,940", , , , 
2022-02-23 14:28:00,22.48,"81,920", , , , 
2022-02-23 14:29:00,22.43,"81,859", , , , 
2022-02-23 14:30:00,22.48,"81,756", , , , 
2022-02-23 14:31:00,22.43,"81,695", , , , 
2022-02-23 14:32:00,22.48,"81,879", , , , 
2022-02-23 14:33:00,22.43,"81,797", , , , 
2022-02-23 14:34:00,22.48,"81,859", , , , 
2022-02-23 14:35:00,22.48,"81,838", , , , 
2022-02-23 14:36:00,22.52,"81,859", , , , 
2022-02-23 14:37:00,22.52,"81,797", , , , 
2022-02-23 14:38:00,22.48,"81,838", , , , 
2022-02-23 14:39:00,22.48,"81,940", , , , 
2022-02-23 14:40:00,22.52,"81,879", , , , 
2022-02-23 14:41:00,22.48,"81,838", , , , 
2022-02-23 14:42:00,22.52,"81,879", , , , 
2022-02-23 14:43:00,22.52,"81,838", , , , 
2022-02-23 14:44:00,22.52,"81,756", , , , 
2022-02-23 14:45:00,22.52,"81,797", , , , 
2022-02-23 14:46:00,22.56,"81,940", , , , 
2022-02-23 14:47:00,22.52,"81,920", , , , 
2022-02-23 14:48:00,22.56,"81,879", , , , 
2022-02-23 14:49:00,22.56,"81,306", , , , 
2022-02-23 14:50:00,22.56,"81,920", , , , 
2022-02-23 14:51:00,22.56,"81,879", , , , 
2022-02-23 14:52:00,22.61,"81,838", , , , 
2022-02-23 14:53:00,22.56,"81,838", , , , 
2022-02-23 14:54:00,22.61,"81,879", , , , 
2022-02-23 14:55:00,22.56,"81,879", , , , 
2022-02-23 14:56:00,22.61,"81,777", , , , 
2022-02-23 14:57:00,22.61,"81,695", , , , 
2022-02-23 14:58:00,22.61,"81,797", , , , 
2022-02-23 14:59:00,22.56,"81,879", , , , 
2022-02-23 15:00:00,22.56,"81,879", , , , 
2022-02-23 15:01:00,22.61,"81,920", , , , 
2022-02-23 15:02:00,22.65,"81,531", , , , 
2022-02-23 15:03:00,22.65,"81,879", , , , 
2022-02-23 15:04:00,22.65,"81,879", , , , 
2022-02-23 15:05:00,22.65,"81,797", , , , 
2022-02-23 15:06:00,22.65,"81,879", , , , 
2022-02-23 15:07:00,22.65,"81,838", , , , 
2022-02-23 15:08:00,22.65,"81,838", , , , 
2022-02-23 15:09:00,22.65,"81,879", , , , 
2022-02-23 15:10:00,22.69,"81,859", , , , 
2022-02-23 15:11:00,22.69,"81,633", , , , 
2022-02-23 15:12:00,22.69,"81,879", , , , 
2022-02-23 15:13:00,22.69,"81,879", , , , 
2022-02-23 15:14:00,22.69,"81,879", , , , 
2022-02-23 15:15:00,22.73,"81,695", , , , 
2022-02-23 15:16:00,22.69,"81,879", , , , 
2022-02-23 15:17:00,22.73,"81,367", , , , 
2022-02-23 15:18:00,22.73,"81,859", , , , 
2022-02-23 15:19:00,22.73,"81,592", , , , 
2022-02-23 15:20:00,22.73,"81,879", , , , 
2022-02-23 15:21:00,22.78,"82,022", , , , 
2022-02-23 15:22:00,22.73,"81,838", , , , 
2022-02-23 15:23:00,22.69,"81,879", , , , 
2022-02-23 15:24:00,22.73,"81,920", , , , 
2022-02-23 15:25:00,22.78,"81,940", , , , 
2022-02-23 15:26:00,22.78,"81,838", , , , 
2022-02-23 15:27:00,22.78,"81,838", , , , 
2022-02-23 15:28:00,22.78,"81,879", , , , 
2022-02-23 15:29:00,22.73,"81,859", , , , 
2022-02-23 15:30:00,22.78,"82,002", , , , 
2022-02-23 15:31:00,22.78,"81,940", , , , 
2022-02-23 15:32:00,22.78,"81,879", , , , 
2022-02-23 15:33:00,22.78,"81,961", , , , 
2022-02-23 15:34:00,22.82,"81,920", , , , 
2022-02-23 15:35:00,22.78,"81,859", , , , 
2022-02-23 15:36:00,22.78,"81,920", , , , 
2022-02-23 15:37:00,22.82,"81,940", , , , 
2022-02-23 15:38:00,22.82,"81,838", , , , 
2022-02-23 15:39:00,22.82,"81,879", , , , 
2022-02-23 15:40:00,22.82,"81,777", , , , 
2022-02-23 15:41:00,22.78,"81,920", , , , 
2022-02-23 15:42:00,22.86,"81,838", , , , 
2022-02-23 15:43:00,22.86,"81,859", , , , 
2022-02-23 15:44:00,22.86,"81,920", , , , 
2022-02-23 15:45:00,22.86,"81,838", , , , 
2022-02-23 15:46:00,22.91,"81,859", , , , 
2022-02-23 15:47:00,22.86,"81,859", , , , 
2022-02-23 15:48:00,22.91,"81,797", , , , 
2022-02-23 15:49:00,22.86,"81,879", , , , 
2022-02-23 15:50:00,22.91,"81,961", , , , 
2022-02-23 15:51:00,22.91,"81,961", , , , 
2022-02-23 15:52:00,22.91,"81,879", , , , 
2022-02-23 15:53:00,22.86,"81,920", , , , 
2022-02-23 15:54:00,22.95,"81,674", , , , 
2022-02-23 15:55:00,22.91,"81,777", , , , 
2022-02-23 15:56:00,22.91,"81,838", , , , 
2022-02-23 15:57:00,22.91,"81,879", , , , 
2022-02-23 15:58:00,22.95,"81,879", , , , 
2022-02-23 15:59:00,22.91,"81,879", , , , 
2022-02-23 16:00:00,22.95,"81,838", , , , 
2022-02-23 16:01:00,22.91,"81,961", , , , 
2022-02-23 16:02:00,22.95,"81,695", , , , 
2022-02-23 16:03:00,22.95,"81,838", , , , 
2022-02-23 16:04:00,22.91,"81,920", , , , 
2022-02-23 16:05:00,22.99,"81,859", , , , 
2022-02-23 16:06:00,22.99,"81,859", , , , 
2022-02-23 16:07:00,22.99,"81,859", , , , 
2022-02-23 16:08:00,22.99,"81,920", , , , 
2022-02-23 16:09:00,22.99,"81,920", , , , 
2022-02-23 16:10:00,22.95,"81,920", , , , 
2022-02-23 16:11:00,22.99,"81,633", , , , 
2022-02-23 16:12:00,22.99,"81,879", , , , 
2022-02-23 16:13:00,22.99,"82,002", , , , 
2022-02-23 16:14:00,23.03,"81,879", , , , 
2022-02-23 16:15:00,22.99,"81,961", , , , 
2022-02-23 16:16:00,23.03,"81,961", , , , 
2022-02-23 16:17:00,22.99,"81,961", , , , 
2022-02-23 16:18:00,23.03,"81,674", , , , 
2022-02-23 16:19:00,23.03,"81,961", , , , 
2022-02-23 16:20:00,23.03,"81,859", , , , 
2022-02-23 16:21:00,22.99,"81,859", , , , 
2022-02-23 16:22:00,23.03,"81,777", , , , 
2022-02-23 16:23:00,23.03,"81,920", , , , 
2022-02-23 16:24:00,23.03,"81,859", , , , 
2022-02-23 16:25:00,23.08,"81,961", , , , 
2022-02-23 16:26:00,23.03,"81,920", , , , 
2022-02-23 16:27:00,23.03,"81,715", , , , 
2022-02-23 16:28:00,23.08,"82,002", , , , 
2022-02-23 16:29:00,23.08,"81,920", , , , 
2022-02-23 16:30:00,23.03,"81,879", , , , 
2022-02-23 16:31:00,23.08,"82,002", , , , 
2022-02-23 16:32:00,23.08,"81,940", , , , 
2022-02-23 16:33:00,23.03,"82,002", , , , 
2022-02-23 16:34:00,23.08,"81,920", , , , 
2022-02-23 16:35:00,23.08,"81,879", , , , 
2022-02-23 16:36:00,23.08,"81,961", , , , 
2022-02-23 16:37:00,23.12,"81,879", , , , 
2022-02-23 16:38:00,23.12,"81,797", , , , 
2022-02-23 16:39:00,23.12,"81,961", , , , 
2022-02-23 16:40:00,23.08,"81,879", , , , 
2022-02-23 16:41:00,23.12,"81,961", , , , 
2022-02-23 16:42:00,23.12,"81,879", , , , 
2022-02-23 16:43:00,23.12,"81,920", , , , 
2022-02-23 16:44:00,23.12,"81,879", , , , 
2022-02-23 16:45:00,23.12,"81,715", , , , 
2022-02-23 16:46:00,23.16,"81,879", , , , 
2022-02-23 16:47:00,23.12,"81,859", , , , 
2022-02-23 16:48:00,23.16,"81,879", , , , 
2022-02-23 16:49:00,23.12,"81,838", , , , 
2022-02-23 16:50:00,23.12,"81,961", , , , 
2022-02-23 16:51:00,23.16,"81,838", , , , 
2022-02-23 16:52:00,23.16,"81,940", , , , 
2022-02-23 16:53:00,23.12,"81,920", , , , 
2022-02-23 16:54:00,23.16,"81,756", , , , 
2022-02-23 16:55:00,23.21,"81,879", , , , 
2022-02-23 16:56:00,23.16,"81,838", , , , 
2022-02-23 16:57:00,23.16,"81,879", , , , 
2022-02-23 16:58:00,23.16,"82,002", , , , 
2022-02-23 16:59:00,23.16,"81,920", , , , 
2022-02-23 17:00:00,23.21,"81,859", , , , 
2022-02-23 17:01:00,23.16,"81,940", , , , 
2022-02-23 17:02:00,23.21,"81,940", , , , 
2022-02-23 17:03:00,23.21,"81,879", , , , 
2022-02-23 17:04:00,23.21,"81,920", , , , 
2022-02-23 17:05:00,23.21,"81,859", , , , 
2022-02-23 17:06:00,23.21,"81,961", , , , 
2022-02-23 17:07:00,23.25,"81,940", , , , 
2022-02-23 17:08:00,23.25,"81,920", , , , 
2022-02-23 17:09:00,23.16,"81,920", , , , 
2022-02-23 17:10:00,23.25,"82,022", , , , 
2022-02-23 17:11:00,23.25,"81,838", , , , 
2022-02-23 17:12:00,23.25,"81,940", , , , 
2022-02-23 17:13:00,23.25,"82,002", , , , 
2022-02-23 17:14:00,23.21,"81,756", , , , 
2022-02-23 17:15:00,23.25,"81,940", , , , 
2022-02-23 17:16:00,23.25,"81,961", , , , 
2022-02-23 17:17:00,23.25,"81,940", , , , 
2022-02-23 17:18:00,23.25,"81,961", , , , 
2022-02-23 17:19:00,23.25,"81,940", , , , 
2022-02-23 17:20:00,23.29,"81,940", , , , 
2022-02-23 17:21:00,23.25,"82,002", , , , 
2022-02-23 17:22:00,23.29,"82,002", , , , 
2022-02-23 17:23:00,23.29,"81,879", , , , 
2022-02-23 17:24:00,23.29,"82,002", , , , 
2022-02-23 17:25:00,23.25,"81,940", , , , 
2022-02-23 17:26:00,23.29,"81,920", , , , 
2022-02-23 17:27:00,23.25,"81,961", , , , 
2022-02-23 17:28:00,23.29,"82,002", , , , 
2022-02-23 17:29:00,23.29,"81,961", , , , 
2022-02-23 17:30:00,23.29,"82,002", , , , 
2022-02-23 17:31:00,23.34,"81,940", , , , 
2022-02-23 17:32:00,23.25,"81,940", , , , 
2022-02-23 17:33:00,23.29,"81,838", , , , 
2022-02-23 17:34:00,23.29,"81,961", , , , 
2022-02-23 17:35:00,23.34,"81,879", , , , 
2022-02-23 17:36:00,23.29,"81,879", , , , 
2022-02-23 17:37:00,23.34,"81,940", , , , 
2022-02-23 17:38:00,23.29,"81,940", , , , 
2022-02-23 17:39:00,23.29,"82,084", , , , 
2022-02-23 17:40:00,23.34,"81,940", , , , 
2022-02-23 17:41:00,23.34,"81,879", , , , 
2022-02-23 17:42:00,23.29,"81,940", , , , 
2022-02-23 17:43:00,23.34,"81,920", , , , 
2022-02-23 17:44:00,23.34,"82,022", , , , 
2022-02-23 17:45:00,23.38,"82,002", , , , 
2022-02-23 17:46:00,23.34,"82,043", , , , 
2022-02-23 17:47:00,23.34,"82,002", , , , 
2022-02-23 17:48:00,23.34,"82,043", , , , 
2022-02-23 17:49:00,23.38,"82,002", , , , 
2022-02-23 17:50:00,23.38,"82,002", , , , 
2022-02-23 17:51:00,23.38,"82,022", , , , 
2022-02-23 17:52:00,23.38,"82,022", , , , 
2022-02-23 17:53:00,23.38,"82,084", , , , 
2022-02-23 17:54:00,23.42,"82,022", , , , 
2022-02-23 17:55:00,23.38,"81,961", , , , 
2022-02-23 17:56:00,23.38,"82,002", , , , 
2022-02-23 17:57:00,23.38,"82,002", , , , 
2022-02-23 17:58:00,23.38,"82,002", , , , 
2022-02-23 17:59:00,23.38,"82,043", , , , 
2022-02-23 18:00:00,23.38,"82,002", , , , 
2022-02-23 18:01:00,23.42,"81,715", , , , 
2022-02-23 18:02:00,23.38,"81,531", , , , 
2022-02-23 18:03:00,23.38,"81,469", , , , 
2022-02-23 18:04:00,23.38,"81,285", , , , 
2022-02-23 18:05:00,23.38,"81,121", , , , 
2022-02-23 18:06:00,23.38,"80,896", , , , 
2022-02-23 18:07:00,23.38,"80,732", , , , 
2022-02-23 18:08:00,23.38,"80,486", , , , 
2022-02-23 18:09:00,23.38,"80,077", , , , 
2022-02-23 18:10:00,23.34,"80,056", , , , 
2022-02-23 18:11:00,23.34,"79,933", , , , 
2022-02-23 18:12:00,23.38,"79,688", , , , 
2022-02-23 18:13:00,23.29,"79,360", , , , 
2022-02-23 18:14:00,23.34,"79,278", , , , 
2022-02-23 18:15:00,23.34,"79,012", , , , 
2022-02-23 18:16:00,23.34,"78,725", , , , 
2022-02-23 18:17:00,23.34,"78,643", , , , 
2022-02-23 18:18:00,23.29,"78,397", , , , 
2022-02-23 18:19:00,23.34,"78,275", , , , 
2022-02-23 18:20:00,23.34,"77,967", , , , 
2022-02-23 18:21:00,23.29,"77,865", , , , 
2022-02-23 18:22:00,23.29,"77,537", , , , 
2022-02-23 18:23:00,23.25,"77,312", , , , 
2022-02-23 18:24:00,23.29,"77,210", , , , 
2022-02-23 18:25:00,23.25,"76,984", , , , 
2022-02-23 18:26:00,23.25,"76,800", , , , 
2022-02-23 18:27:00,23.25,"76,452", , , , 
2022-02-23 18:28:00,23.29,"76,349", , , , 
2022-02-23 18:29:00,23.25,"76,042", , , , 
2022-02-23 18:30:00,23.25,"75,776", , , , 
2022-02-23 18:31:00,23.25,"75,633", , , , 
2022-02-23 18:32:00,23.25,"75,305", , , , 
2022-02-23 18:33:00,23.25,"75,121", , , , 
2022-02-23 18:34:00,23.21,"74,936", , , , 
2022-02-23 18:35:00,23.25,"74,650", , , , 
2022-02-23 18:36:00,23.21,"74,527", , , , 
2022-02-23 18:37:00,23.21,"74,179", , , , 
2022-02-23 18:38:00,23.21,"73,892", , , , 
2022-02-23 18:39:00,23.16,"73,728", , , , 
2022-02-23 18:40:00,23.16,"73,523", , , , 
2022-02-23 18:41:00,23.21,"73,236", , , , 
2022-02-23 18:42:00,23.16,"73,155", , , , 
2022-02-23 18:43:00,23.12,"72,786", , , , 
2022-02-23 18:44:00,23.12,"72,581", , , , 
2022-02-23 18:45:00,23.16,"72,212", , , , 
2022-02-23 18:46:00,23.12,"72,049", , , , 
2022-02-23 18:47:00,23.16,"71,700", , , , 
2022-02-23 18:48:00,23.16,"71,578", , , , 
2022-02-23 18:49:00,23.08,"71,229", , , , 
2022-02-23 18:50:00,23.12,"71,066", , , , 
2022-02-23 18:51:00,23.08,"70,840", , , , 
2022-02-23 18:52:00,23.08,"70,513", , , , 
2022-02-23 18:53:00,23.08,"70,328", , , , 
2022-02-23 18:54:00,23.03,"69,898", , , , 
2022-02-23 18:55:00,23.03,"69,714", , , , 
2022-02-23 18:56:00,22.99,"69,386", , , , 
2022-02-23 18:57:00,23.03,"69,181", , , , 
2022-02-23 18:58:00,22.99,"68,977", , , , 
2022-02-23 18:59:00,22.99,"68,649", , , , 
2022-02-23 19:00:00,22.95,"68,280", , , , 
2022-02-23 19:01:00,22.99,"68,198", , , , 
2022-02-23 19:02:00,22.95,"67,871", , , , 
